price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft
9000000.0,"Flat no-2102 Aum supreme coperative housing society opposite KC gandhi school above D mart bail bazar kalayan west, Kalyan, Mumbai - Around Mumbai, Maharashtra",1050.0,19.24061584472656,73.09513092041016,2.0,2.0,4.0,Ready to Move,Resale,1.0,Unfurnished,,Above Dmart,Flat,"


                                Available at a pocket friendly selling price, this 2BHK flat is located in the prime location of Kalyan, Mumbai. This east facing property is a combination of comfort and luxury that anyone would look for while purchasing a home. So, hurry up and catch hold of this opportunity!!Property Specifications Positioned on the 21st floor, this flat is blessed with abundant sunlight and ventilation that allows you to live in a refreshing ambience. Moreover, this newly constructed property is totally Vaastu compliant ensuring you a blissful life. Unfurnished, this flat consists of 2 bedrooms, 2 bathrooms, 4 well aligned balconies, spacious hall and a kitchen. The bathrooms are equipped with geyser points and are designed in western and Indian manner as well. Moreover, of the 2 bathrooms, one is attached and the other one is commonly accessible. Offering you unblocked views of the road, the balconies are attached to the bedrooms, hall and the kitchen respectively. The kitchen of this abode is thoughtfully built with a granite platform and a stainless steel sink. Also, this flat is covered with long lasting and durable vitrified tile flooring making the same look attractive and stylish. Facilities The residents of this flat are entitled to modern amenities that include- power back up, lift, park, reserved parking, security, intercom facility, maintenance staff, waste disposal, conference room and many more. Additionally, covered parking space, round the clock water supply, 100% power backup and tight security are also provided here. Locality For shopping, Dmart is present in the same building itself whereas the Sarvoday Mall and Metro Junction Mall are located at a distance of 4 to 5min by walk. Dominos, 24 hour hospital and pharmacy, banks. ATMs are many branded shops like MI Gallery, clothes etc are accessible in the same building. In case of medical emergencies, the Fortis Hospital is situated at a walking distance of 2min. Also, the APMC Market is dotted at 5.1min from this gated community. The Kalyan Station is located at 12min whereas the New Metro Station is located on the upcoming Kalyan Bhiwandi Thane Route that is just below the building.
                            
more

",8571.42857142857
7800000.0,"Suncity vasai west, Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",1045.0,19.380144,72.815658,2.0,2.0,3.0,Ready to Move,Resale,,,,Vivia hights,Flat,"
                    
                    
                    
                       Open garden view from each room, full ventilation and whole day sunlight.
                    
                ",7464.114832535885
9500000.0,"bldg.8, opp surya shopping centre, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1020.0,19.27584635,72.87033299,2.0,2.0,2.0,Ready to Move,Resale,,,,Surya shopping centre,Flat,"
                    
                    
                    
                       Most prime location in Mira Road
                    
                ",9313.72549019608
21000000.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",670.0,19.1297376,72.8291555,2.0,2.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",31343.283582089556
9500000.0,"Mulund Colony - Mulund West, Mumbai - Central Line, Maharashtra",650.0,19.17067,72.93618,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"


                                 This spacious Residential House has total 1 floors, makes it very suitable for a family with variety of living needs in mind. The space is airy, is well located and can be easily customized as per the needs. The Residential House is newly constructed. 
                            
more

",14615.384615384615
20500000.0,"Koteshwar Darshan Cooperative Housing Society Natwar Nagar Road Number 4 Jogeswari East Mumbai Maharashtra 400060, Jogeshwari East, Mumbai - Western Suburbs, Maharashtra",900.0,19.130104064941406,72.85100555419922,2.0,2.0,,Ready to Move,Resale,1.0,Semi-Furnished,1.0,Property is very close to Surajba High School,Flat,"


                                A rare combination of convenience, proximity, and serenity all align together, this 2 BHK flat is up for sale in a warm place which assures peaceful seclusion and comfort. Located in Dipti Koteshwar Darshan, Natwar Nagar, Mumbai, this abode is welllit with ample sunlight and cross ventilation all day long. Property specification.Located in one of the peaceful and silent environments, this adorable dwelling approved under Municipal Corporation of Greater Mumbai is ideal for those who wish to settle down in the calm areas of Mumbai. This abode is advantageously situated in a location where the residents will wake up every morning hearing the chirping of birds & open windows to find trees greeting you back..Well placed on the 5th floor of a 7 storey building, this flat is benefited with freehold ownership rights thus investing in this property is the best option if you are looking forward to gaining higher returns in the future. Lavish yet thoughtfully designed, this eastfacing flat with 100 Vaastu compliant ensures a prosperous and a contended lifestyle to its residents. Both the bathrooms are fashioned in a western manner and are installed with geysers, whereas, 1 bathroom is attached and the other is available for common use. Furthermore, there is a large and spacious living cum dining area, where you can comfortably chill and have some leisure time with your family.     The basic light fitting is done in this flat and further all the rooms are equipped with designer fans. The kitchen of this flat is designed in a regular manner, with granite slab and a sink. Adding to the overall grace and beauty, the flooring of this flat is finished with bright and attractive vitrified tiles. Facilities.Some of the common facilities such as 1 Covered Car Parking included in the price, 24 hours water supply, Piped Gas, Exhaust Fans in kitchen and bathrooms, intercom facility, power backup, lift, gym, and tight security with guard and CCTV cameras are provided. Locality.Centrally located in the heart of Mumbai, the locality enjoys smooth access to all the parts of the city. Property is just 1 min walk away from the Surajba Vidya Mandir and 5 min walk away from Ismail Yusuf College. Within 1km, you can find some reputed hospitals located, those include Kulkarni Hospital & Shalyak Hospital. For a joyful shopping experience, you can visit The Hub Mall that is located within 3 km from this flat. All the means of transport, grocery shops, and banks are easily accessible close by and the Jogeshwari Railway Station is located just 8 min walk away.
                            
more

",22777.777777777777
9500000.0,"Bldg 6, Saki Vihar Road, Mumbai - Western Suburbs, Maharashtra",650.0,19.11469,72.88894,2.0,2.0,1.0,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",14615.384615384615
26500000.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1300.0,19.1417208,72.83409673,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",20384.615384615383
14500000.0,"202 mashayakh tower, opp Madhur society, Chincholi Pathak-Mallad, Mumbai - Western Suburbs, Maharashtra",860.0,19.177477,72.848418,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 860 sq-ft, it is a good location property. Please contact for moredetails.
                    
                ",16860.46511627907
18000000.0,"63, Kambekar Street, Mohd Ali Road, Mumbai - South Mumbai, Maharashtra",1100.0,18.968408584594727,72.8310546875,2.0,3.0,1.0,Ready to Move,New Property,,Unfurnished,,,Flat,"
",16363.636363636364
46500000.0,"Lodha The Park, Allura Tower, Worli, South Mumbai, Worli, Mumbai - South Mumbai, Maharashtra",1750.0,19.006180342037,72.8286779623475,3.0,3.0,,Ready to Move,Resale,2.0,,3.0,Near Hard Rock Cafe,Flat,"


                                The PARK is a 17 acre gated community complex with a 7 acre private park set 70 feet above the ground.Lavish residence with large sized rooms, full height floor to ceiling windows to maximise light & ventilation.It is a fully air conditioner apartment including imported marble flooring, kitchens & bathroom fitted with the finest European brands.The Park has world class lifestyles, wellness and recreation amenities like 7 swimming pools, 50k sqft grand club house, themed gardens, 18k sqft. children’s play area, Cricket ground, Ganesha Temple, Evander Holyfield Gym and many more...
                            
more

",26571.42857142857
7700000.0,"Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",900.0,19.28217,72.87654,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",8555.555555555555
138000000.0,"Pali Hill, Mumbai - Western Suburbs, Maharashtra",2000.0,19.067380905151367,72.82572174072266,4.0,4.0,,Ready to Move,Resale,2.0,Furnished,1.0,On Pali Hill,Flat,"


                                Golden and rare opportunity to own a beautiful 4BHK ready to move flat in most desired and prime locality of Mumbai - Pali Hill.Property specifications:The meticulously designed apartment, sprawling across super area of 2000 sq.ft., presents an ideal ambiance for a family with growing needs and offers comfort and ample storage. Situated on the hill, this apartment on the 4th floor of a 7 storied building presents a refreshing open and green view from windows of each room.The flat comprises of 4 bedrooms, 4 attached bathrooms, beautiful living cum dining area, large modular kitchen + Pooja room cum walk-in wardrobe and 2 storage lofts and comes with 2 covered car parks. As one enters the apartment, the stunning living room looks inviting & offers ample and comfortable sitting for the guests and quality family time. The tastefully done wood work with veneer & polish finish enhance the richness and elegance of the hall cum dining area. The large windows provide distant sea-view cum a lush green view, excellent natural sunlight and refreshing breeze.   (Please see the photos) The bedrooms are spacious with full-size double beds/mattresses, decorative & spacious wardrobes, dressers etc.  Each bedroom has an attached bathroom with a separate bath area, platform/washbasin and western commode toilet.  Each bedroom has a large window providing lush green view, excellent natural light and refreshing breeze.The kitchen is contemporary & modular with ample space & electric points for large fridge and various other kitchen appliances. It has granite counters on 3 sides, stainless steel sink, overhead cabinets & under the counter cabinets to accommodate small and large utensils, etc. The entire apartment has marble flooring - offering a uniform look across the apartment and is the only apartment on the entire floor - providing additional privacy.Other Facilities in the building:2 stilt reserved car parking spaces, small grass lawn with garden in the building, society room, 24hour security, water, electric, piped gas connected to the building. Locality:Pali Hill is the most desired and posh residential locality in Mumbai and houses celebrities, actors, business owners, senior professionals, NRIs, expats among others. There is an excellent connectivity to the Airport, BKC, Bandra Worli Sea Link, Eastern & Western Express Highways, Bandra Terminus. Restaurants, theaters, saloons, spas, health clubs, Gymkhanas, hospitals, Pali Market are walking distance from Pali Hill. In the vicinity:Prominent schools : Bai Avabai Petit,  St. Anne's,  Prominent hospitals: Lilavati Hospital, Hinduja Hospital, Holy Family HospitalProminent Gymkhana: Khar Gym, Bandra GymProminent Health Club: Gold Gym, 10 SpaDon't miss this golden & rare opportunity to own a beautiful 4BHK ready to move flat in the most desired & prime locality of Mumbai - Pali Hill.A house truly deserves to be called HOME.

more

",69000.0
19000000.0,"Kurla West, Mumbai., Kurla, Mumbai - Central Line, Maharashtra",1100.0,19.071989,72.884082,2.0,2.0,1.0,Ready to Move,Resale,1.0,,,Near City Hospital,Flat,"


                                The property is recently renovated. It has school, hospital, market, bus stops in 5 minutes walking distance and is close proximity 10minutes by car or auto to many malls, train station, bandrakurla complex and offices. The property is semi furnished. Furnishings include cabinets in bedroom, kitchen and living room and a kitchen table. The bathroom is large and can be converted into 2 toilets. Additionally, it has a balcony which can also be used as a study room. It has open parking with charge of only Rs.100. Kids can play below in the compound. The building has security and camera.
                            
more

",17272.727272727272
22500000.0,"Andheri East, Mumbai - Western Suburbs, Maharashtra",1300.0,19.1154908,72.8726952,2.0,3.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",17307.69230769231
3800000.0,"302, Sai Sagar Apt. Dongri Galli, Versova, Yari Road, Andheri West, Mumbai 400061, Versova, Mumbai - Western Suburbs, Maharashtra",650.0,19.13844,72.812187,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,Sea Breeze Building,Flat,"
",5846.153846153846
8000000.0,"502 lotus salasar near gcc club miraroad east., Mira Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",940.0,19.2967192,72.8754466,2.0,2.0,,Ready to Move,Resale,2.0,,1.0,Near gcc club.,Flat,"


                                The Apartment is on 4 level of the tower of a total of 7 and is built up in 940 Sq-ft. Around 80 Lac is the price of the Apartment. It facilitates car parking. It is a well-designed Apartment built in Mira Road. Featuring 2 bedroom along with 2 bathrooms, the Apartment is Semi-Furnished.
                            
more

",8510.63829787234
70000000.0,"Bandra West, Mumbai - Western Suburbs, Maharashtra",700.0,19.055229,72.830829,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",100000.0
13500000.0,"301/2 Mayflower Everest World Dhokali Thane, Thane, Mumbai, Maharashtra",1253.0,19.21339,72.93142,3.0,3.0,3.0,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",10774.14205905826
19000000.0,"NG Suncity Phase 3 chs ltd C wing flat no704 Farid estate Huzefa Nagar Kandivali East Mumbai 400101, Huzefa Nagar, Mumbai - North Mumbai, Maharashtra",1275.0,19.2070139578759,72.8794329829112,3.0,3.0,1.0,Ready to Move,Resale,,,2.0,property is in Farid Estate,Flat,"
                    
                    
                    
                       This spacious Multistorey Apartment is located at 7th floor in a tower of total 10 floors The location has easy access to ICICI Bank 0 km Samta Vidya Mandir 0 km Thakur Mall Kandivali East 1 km
                    
                ",14901.960784313726
17300000.0,"Kandivali East, Mumbai, Thakur Village, Mumbai - North Mumbai, Maharashtra",795.0,19.2142355,72.8761514,2.0,2.0,,Ready to Move,Resale,1.0,,2.0,Near Gundecha Education & Chatrabhuj Nurse school Thakur Village 101,Flat,"


                                This is specious Fully Furnished Flat with stilt Parking. Purely residential complex in the heart of Thakur Village adjacent to Evershine Dream Park with all Amenities near Western Express Highway, 24hrs water/electricity, garden, pipe gas line, near by market, shopping, collage, school, banks, vegitable market, jain mandir, etc. for more details please call.
                            
more

",21761.006289308178
13899999.999999998,"Sai Link Co Op Hsg Soc Ltd, Gautam Buddha Lane, Opp Orlem Church, Malad West, Malad West, Mumbai - Western Suburbs, Maharashtra",844.0,19.18897247314453,72.82200622558594,2.0,2.0,,Ready to Move,New Property,1.0,Furnished,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale.it is a good location property. Please contact for more details.
                    
                ",16469.194312796208
11500000.0,"Mulund West, Mumbai - Central Line, Maharashtra",720.0,19.1746739,72.9431038,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",15972.222222222224
33000000.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1500.0,19.138438,72.8246908,3.0,3.0,,Ready to Move,New Property,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 1500 sq-ft, it is a good location property. Please contact for more details.
                    
                ",22000.0
6000000.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",1015.0,19.3693345,72.806127,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",5911.330049261083
14500000.0,"Flat Number 10th 2nd Floor B Wing The New Shrenik Cooperative Housing Society Ashok Nagar Mulund West Mumbai 400080, Vaithara Nagar, Mumbai - Central Line, Maharashtra",1100.0,19.16332,72.94913,2.0,2.0,,Ready to Move,Resale,2.0,,,Near Mehul theatre,Flat,"


                                Get ready to live a life full of comforts!!! Available for sale, this 2 BHK flat is located in The New Shrenik CHS, Mulund West, Mumbai. If you had a dream to live a stress-free lifestyle in a good ambiance and friendly neighborhood then this exclusive flat is worth considering. Property specificationBeautifully adorned, this flat is aged above 20 years yet is available in a well-maintained condition. Being 100% Vaastu compliant, this flat is blessed with maximum fresh air and natural light throughout the day and is further located on the 2nd floor of a 3 storey building. Your guests will be impressed as soon as they will enter the living cum dining area, as it is beautifully embellished with the graceful interior. Well-furnished with a capacious wardrobe, both the bedrooms of this flat provide sufficient storage space to place the clothes, valuables, etc. Further, the common bathrooms are equipped with geysers, where 1 is Indian while other is fashioned in a western manner. Moreover, the kitchen is well-appointed with granite platform and a sink. Last but not least, vitrified flooring enriches the aesthetic appeal of this abode. FacilitiesA pool park, reserved parking, security, water storage, visitor parking, maintenance staff, waste disposal, internet/Wi-Fi connectivity, DTH television facility, RO water system, piped gas, jogging, and strolling track are some of the modern amenities provided. Other basic facilities such as ample open parking space, 24 hours water supply, power backup, and security with CCTV cameras are also provided. LocalityThe popular Sri Sri Ravishankar Vidya Mandir is located within 400m, while the noted Fortis Hospital Mulund can be accessed within 1km, hence you need not panic in case of a medical emergency. Means of transports like autos and busses are continuously available within the proximity. The market is located at 300m, while Nahur and Mulund Railway Station is located at less than 1km. 
                            
more

",13181.818181818182
24900000.000000004,"narayan poojari nagar, Worli Sea Face, Mumbai - South Mumbai, Maharashtra",750.0,19.00897,72.81551,2.0,2.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",33200.00000000001
25000000.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",880.0,19.1241633,72.8410072,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",28409.090909090908
19000000.0,"Dahisar West, Mumbai, Dahisar West, Mumbai - North Mumbai, Maharashtra",840.0,19.2420124,72.8559055,2.0,2.0,,Ready to Move,Resale,1.0,,,,Flat,"
",22619.04761904762
19000000.0,"Meenaxi Towers, Gokuldham, Goregaon (E), Mumbai - 400063, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1015.0,19.1618709564209,72.83536529541016,2.0,2.0,,Ready to Move,Resale,1.0,Unfurnished,3.0,"Gokuldham is very famous locality in Goregaon East. Shopping centre, Schools, Banks, Restaurants, Public transport etc. are just close by. Oberoi Mall is very nearby. Property is nearby Aarey Colony.",Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale It has covered area  it is 2 BHK apartment. Please contact for more details
                    
                ",18719.211822660094
34000000.0,"Matunga West, Mumbai - South Mumbai, Maharashtra",1200.0,19.0324109184029,72.8471564446558,2.0,2.0,1.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       2BHK. 1 master bedroom, 1 common toilet bathroom, 1 bedroom, kitchen, living room with dinning area. Single individual flat on 7th floor. Separate Servant toilet attached to the flat. Spacious Corridor as mentioned in the agreement.
                    
                ",28333.33333333333
100000000.0,"Bandra East, Mumbai - Western Suburbs, Maharashtra",2500.0,19.0627565,72.8545019,3.0,4.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",40000.0
9600000.0,"c101, c wing, Malad East, Mumbai - North Mumbai, Maharashtra",1000.0,19.1915966666667,72.86835,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",9600.0
17500000.0,"Amberley Tower, Silver Skyline, CTS Number 826-B, Plot Number 38, Sonal Co-Operative Housing Society, Manish Nagar Road, Four Bungalows, Andheri (West), Mumbai, Maharashtra, India 400053, Four Bungalows, Mumbai - Western Suburbs, Maharashtra",661.0,19.1047312,72.9171311,2.0,2.0,2.0,,New Property,2.0,Furnished,10.0,"Welcome to Amberley Tower, your heaven on earth.",Flat,"
                    
                    
                    
                       A destination of fine living location amidst the enchanting forest of Andheri.
                    
                ",26475.0378214826
14500000.0,"Kandivali West, Mumbai - North Mumbai, Maharashtra",1000.0,19.206448,72.8233516980957,2.0,2.0,,Ready to Move,Resale,,,5.0,Billabong School - 2mins Oscar Hosp - 2minsHindustan Naka - 3mins,Flat,"


                                ACME Avenue is an exclusive gated community taking shape in the 'most sought after' residential destination of Charkop, Kandivali - West. High-rise magnificent towers, rising above everything else and presenting a life of a higher order. Replete with space, luxury, lifestyle and state-of-the-art technology, ACME Avenue redifines the concept of future living.
                            
more

",14500.0
15200000.0,"B. P .Road, Near Kandarpada Circle, Dahisar West, Mumbai., Kandarpada, Mumbai - North Mumbai, Maharashtra",612.0,19.256099,72.852924,2.0,2.0,,,Resale,1.0,Unfurnished,,Diagonally opposite Hotel Majestic,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",24836.601307189543
14700000.0,"Neptune Living Point Horizon Tower Cooperative Housing Cooperatives LBS Marg Bhandup West Mumbai Maharashtra 400078, Bhandup, Mumbai - Central Line, Maharashtra",950.0,19.1417179107666,72.92960357666016,2.0,2.0,2.0,Ready to Move,Resale,,Unfurnished,,The Property is in the Posh Neptune Magnet Mall Complex,Flat,"
                    
                    
                    
                       Fully furnished 2BHK flat on 22nd floor, in the Posh Horizon Tower, in Neptune's Living Point Complex with Posh Magnet Mall.  Amenities like huge Swimming Pool, Air conditioned Gym
                    
                ",15473.684210526317
18500000.0,"Khar West, Mumbai - Western Suburbs, Maharashtra",1100.0,19.070726,72.836127,2.0,2.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",16818.18181818182
25000000.0,"rajawadi colony ghatkopar east, Ghatkopar East, Mumbai - Central Line, Maharashtra",1800.0,19.07906913757324,72.90797424316406,4.0,4.0,4.0,Ready to Move,Resale,,Furnished,,"rajawadi colony,ghatkopar east metro station",Individual House,"
                    
                    
                    
                       property at reasonable price
                    
                ",13888.888888888889
15000000.0,"202 gautam Buddha Marg, Orlem, Mumbai - North Mumbai, Maharashtra",625.0,19.19576,72.83778,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",24000.0
3900000.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",750.0,19.3693345,72.806127,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",5200.0
12000000.0,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1500.0,19.2723668,72.861886,3.0,3.0,2.0,Ready to Move,Resale,,,,,Flat,"
",8000.0
6000000.0,"Kalyan, Mumbai - Around Mumbai, Maharashtra",1000.0,19.2406151,73.0951298,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",6000.0
47000000.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1084.0,19.1297376,72.8291555,3.0,3.0,,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Near Kokilaben Dhirubhai Ambani Hospital,Individual House,"
",43357.9335793358
40000000.0,"Near Hiranandani Garden, Cliff Ave, Powai, Mumbai - 400076, Hiranandani Gardens, Mumbai - Western Suburbs, Maharashtra",1400.0,19.1157309,72.9114979,3.0,3.0,,Ready to Move,Resale,1.0,,2.0,,Flat,"


                                Ultra spacious luxurious hiranandani construction. Spacious 3 bhk in hiranandani gardens, glengate society Access to exclusive hiranandani clubhouse facilities with gymnasium, swimming pool, play area, gardens etc Dog park Nearby facilities Hiranandani hospital, international schools, powai lake, shopping complex, bus stops, train stations
                            
more

",28571.42857142857
12100000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",950.0,19.2539332,72.8672448,2.0,2.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",12736.842105263158
24800000.0,"Prabhadevi, Mumbai - South Mumbai, Maharashtra",780.0,19.0158306,72.8293921,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
                    
                    
                    
                       Recently renovated 2BHK in prime Prabhadevi, windows on all sides with plenty of sunlight; Comes with modern furniture
                    
                ",31794.871794871797
25000000.0,"Vile Parle East, Mumbai - Western Suburbs, Maharashtra",800.0,19.100385,72.850466,2.0,2.0,2.0,Ready to Move,Resale,1.0,,,,Individual House,"
",31250.0
31000000.0,"Alpine Kandivali East Mumbai, Kandivali East, Mumbai - North Mumbai, Maharashtra",1800.0,19.205736,72.872531,3.0,3.0,2.0,Ready to Move,New Property,2.0,,6.0,Near Thakur College,Flat,"


                                Alpine is an exceptional gateway to an unmatched way of life you can experience with your loved ones. Situated in a prime locality of Kandivali East and away from Thakur College, Alpine offers you a City Municipal Corporation approved 3BHK Flat up for sale in Kandivali East, Mumbai. Property SpecificationsThis newly constructed flat is conveniently positioned on the 16th floor in a sky-kissing apartment raised high to 54 floors. North-east facing this beautiful flat with vitrified tiles flooring makes the flat look spacious and brighter. The layout of this flat showcases 3 pretty bedrooms, 3 bathrooms, 1 balcony, a living cum dining area, and a kitchen. All the bathrooms have a provision for geysers where 2 bathrooms are attached to the bedroom while the other is commonly available. Circulating fresh air in the ambiance, the balcony is linked to the hall offering a bird’s eye view of the park, beautiful hills, swimming pool, and the main road. There are 2 utilities, where each measuring 50 sq ft, and one of them is connected to the kitchen. A granite platform, stainless steel sink, piped gas connection, and a bathroom are also available for the kitchen. Facilities Clubhouse, pool, gym, 24 hours water facility, 100% power backup, ample covered parking space for 2 cars, security with CCTV for lifts are also available for your convenience. LocalityAlpine is a beautiful residential apartment complex located in the vicinity of malls, supermarkets, banks/ATMs, esteemed schools, reputed hospitals, public transport, while at 100m is the metro station present.
                            
more

",17222.222222222223
